gene_id	ncbi_refseq	eff_length	tpm_1d_rep1	tpm_1d_rep2	tpm_1d_rep3	tpm_10d_rep1	tpm_10d_rep2	tpm_10d_rep3	tpm_10d_rep4	mean_tpm_1d	mean_tpm_10d	pvalue	qvalue	log2fc	regulation	tair_description	at_accession	at_evalue	regulation_label
Nitab4.5_0000255g0070.1	XM_016625802.1	429	135.947625	267.662479	302.566236	224.32212	28.06485	1.651438	0	232.624615	9.905429333333332	3.28051957611666e-11	9.02142883432081e-10	-5.03658113699102	2	H2B, HTB9: Histone superfamily protein	AT3G45980.1	9.9999999999999993E-77	DOWN
Nitab4.5_0000785g0230.1	XM_016625973.1	654	0	0	0	0	27.848814	3.760047	17.953709	0	16.520856666666667	5.01998209236997e-8	7.78885113883412e-7	5.03552874786547	1	NA	AT1G54400.1	9.9999999999999998E-13	UP
Nitab4.5_0000933g0030.1	XM_016604898.1	462	19.374533	0	0	0	109.914985	42.603243	81.148476	4.84363325	77.88890133333332	1.00772522463635e-5	9.07572694028854e-5	5.0342210590201	1	HSP20-like chaperones superfamily protein	AT1G07400.1	7.0000000000000003E-80	UP
Nitab4.5_0008613g0010.1	XM_016642378.1	705	1.83293	0	0	0	51.78576	22.696019	35.818454	0.4582325	36.766744333333335	1.246745436456e-7	1.74516849251619e-6	5.03410331371611	1	NA	AT1G77145.1	2.0000000000000001E-4	UP
Nitab4.5_0004800g0070.1	XM_016648453.1	1182	4.043535	7.152607	3.53329	5.037007	0	0	0	4.94160975	0	2.37498522022687e-8	3.94380180985318e-7	-5.03394135268787	2	KUF1: KAR-UP F-box 1	AT1G31350.1	5.0000000000000002E-98	DOWN
Nitab4.5_0000383g0260.1	XM_016643542.1	1968	4.16345	5.037723	5.767299	7.246909	0	0	0	5.55384525	0	7.97863277198315e-16	4.34430276540313e-14	-5.03184571533981	2	TTL1: tetratricopetide-repeat thioredoxin-like 1	AT2G42580.1	9.9999999999999995E-8	DOWN
Nitab4.5_0006179g0020.1	XM_016651276.1	1335	0	0	0	0	4.656954	9.34224	2.566594	0	5.521929333333333	1.36697020047594e-8	2.38436690330496e-7	5.02710821148657	1	AtPP2-B15, PP2-B15: phloem protein 2-B15	AT1G09155.1	3.9999999999999998E-74	UP
Nitab4.5_0001636g0020.1	XM_016647361.1	971	0	0	0	0	13.731484	5.439416	6.872998	0	8.681299333333333	9.36645604649059e-9	1.68313180892083e-7	5.02676483678647	1	ATNIC1, NIC1: nicotinamidase 1	AT2G22570.1	9.9999999999999991E-97	UP
Nitab4.5_0000032g0130.1	XM_016627750.1	885	9.549332	2.010245	8.724024	7.245234	0	0	0	6.882208749999999	0	6.69897357915543e-8	1.00855591148202e-6	-5.02132446239443	2	ACT7: actin 7	AT5G09810.1	0	DOWN
Nitab4.5_0001644g0100.1	XM_016636997.1	1814	3.767929	0	0.706463	0	41.244734	86.857388	16.347554	1.118598	48.149892	8.13849760382427e-8	1.19965615337549e-6	5.01863483543185	1	BGLU44: B-S glucosidase 44	AT3G18080.1	0	UP
Nitab4.5_0001515g0070.1	XM_016623943.1	405	0	0	2.651098	0	37.037269	41.285942	104.554356	0.6627745	60.959189	2.4416969340822e-8	4.05281226825855e-7	5.01679402335215	1	NA	AT2G25790.1	2.2999999999999998	UP
Nitab4.5_0000971g0130.1	XM_016609428.1	552	21.22843	19.034806	8.661107	18.139885	0	0	0	16.766057	0	4.315383533505e-14	1.82695770061402e-12	-5.01668776722547	2	unknown protein similar to AT5G16250.1	NA	NA	DOWN
Nitab4.5_0006985g0010.1	XM_016626012.1	976	0	0	0	0	13.16826	7.102016	3.204556	0	7.8249439999999995	9.7584578909221e-8	1.40737744345773e-6	5.01469976020146	1	PAP2, IAA27: phytochrome-associated protein 2	AT4G29080.1	7E-94	UP
Nitab4.5_0011705g0020.1	XM_016658809.1	450	20.68577	18.772848	67.41671	32.736074	1.384761	0	0	34.9028505	0.46158699999999997	8.86819320869177e-8	1.2941849444893e-6	-5.01212672680101	2	unknown protein similar to AT2G14660.1	NA	NA	DOWN
Nitab4.5_0006224g0040.1	XM_016597337.1	1197	0.897789	0	0.733802	0	27.541397	21.430163	39.639002	0.40789774999999995	29.536853999999995	1.67397562391684e-7	2.28602483840239e-6	5.01131848210023	1	Protein of unknown function (DUF1262)	AT1G61600.1	3E-98	UP
Nitab4.5_0001303g0060.1	XM_016592719.1	2268	0.115626	0	0	0.616456	14.922744	16.921918	8.174329	0.1830205	13.339663666666667	9.2837072149788e-8	1.34861792596219e-6	5.00483108886199	1	AtSIP1, SIP1: seed imbibition 1	AT1G55740.1	0	UP
Nitab4.5_0010036g0010.1	XM_016651011.1	1031	0	0	0	0	12.610757	1.350156	11.652283	0	8.537732	5.99790857416961e-9	1.12011972685425e-7	5.00439795236345	1	unknown protein similar to AT5G07330.1	AT5G07330.1	7.9999999999999994E-39	UP
Nitab4.5_0004789g0010.1	XM_016591579.1	919	24.267263	28.074556	26.591172	28.399408	4.793548	0	0	26.833099750000002	1.5978493333333335	4.08552336788277e-11	1.10672611659515e-9	-4.99728255260651	2	alpha/beta-Hydrolases superfamily protein	AT5G20060.3	9.9999999999999995E-127	DOWN
Nitab4.5_0002335g0040.1	XM_016622068.1	1491	0	0	0	4.654602	21.773061	10.78285	11.978704	1.1636505	14.844871666666664	1.85263533819212e-8	3.14782593623178e-7	4.994758745685	1	Octicosapeptide/Phox/Bem1p family protein	NA	NA	UP
Nitab4.5_0007294g0010.1	XM_016600841.1	2364	1.488702	3.107426	5.594595	6.809895	0	0	0	4.2501545	0	4.4833058533253e-13	1.64071750747655e-11	-4.99268044911907	2	HIK, ATNACK1, NACK1: ATP binding microtubule motor family protein	AT1G18370.1	0	DOWN
Nitab4.5_0002866g0030.1	XM_016631908.1	2775	3.464862	3.000099	4.157547	2.666002	0	0	0	3.3221275	0	5.02908634861326e-10	1.13392788168377e-8	-4.98936786260364	2	emb2734: ARM repeat superfamily protein	AT5G19820.1	1.2	DOWN
Nitab4.5_0000113g0290.1	XM_016591235.1	1749	2.615434	6.200144	4.211194	11.086058	0	0	0	6.028207500000001	0	4.34832528153621e-8	6.82462928722755e-7	-4.98636764625469	2	Plant protein of unknown function (DUF936)	AT1G23790.1	0	DOWN
Nitab4.5_0000085g0010.1	XM_016616604.1	721	0	0	0	0	12.29265	22.310177	13.484224	0	16.029017	5.40668340860691e-8	8.33448240306112e-7	4.98488328229103	1	unknown protein similar to AT4G14746.1	AT4G14746.1	2.0000000000000001E-53	UP
Nitab4.5_0021096g0010.1	XM_016630580.1	1166	0	0	0	0	27.92951	0.816946	19.540649	0	16.095701666666667	1.97552281809515e-7	2.6592863831849e-6	4.97702739912579	1	RCI3, RCI3A: Peroxidase superfamily protein	AT1G05260.1	5.9999999999999996E-165	UP
Nitab4.5_0002350g0080.1	XM_016658541.1	2199	2.326723	2.515129	5.173802	7.746394	0	0	0	4.440512	0	5.09640080747146e-9	9.65981149065556e-8	-4.9768466345967	2	TPX2: targeting protein for XKLP2	AT1G03780.2	0	DOWN
Nitab4.5_0004476g0030.1	XM_016597709.1	1317	0	0	0	3.340154	15.703238	19.567656	14.286088	0.8350385	16.518994	6.56119289389843e-8	9.90430240240925e-7	4.97321402148065	1	ACT-like superfamily protein	AT2G36840.1	0	UP
Nitab4.5_0000321g0130.1	XM_016608621.1	471	0	0	0	0	52.473943	5.650939	25.673137	0	27.932672999999998	8.82839141510995e-10	1.91348848097429e-8	4.97305540928431	1	Acyl-CoA N-acyltransferases (NAT) superfamily protein	NA	NA	UP
Nitab4.5_0006852g0070.1	XM_016593256.1	1101	0	0	0	0	2.925891	10.000251	5.894027	0	6.273389666666667	3.73404249676841e-8	5.94385852894211e-7	4.97285977541568	1	ATHSFA2, HSFA2: heat shock transcription factor A2	AT2G26150.2	5.0000000000000004E-44	UP
Nitab4.5_0000034g0250.1	XR_001649444.1	620	9.545454	19.321917	9.036574	12.343526	0	0	0	12.561867750000001	0	1.23297541448172e-7	1.72843625322926e-6	-4.97090588064524	2	NA	NA	NA	DOWN
Nitab4.5_0007725g0020.1	XM_016603345.1	1350	6.989425	6.949351	2.709086	3.708813	0	0	0	5.08916875	0	8.0167714067804e-8	1.18492551356141e-6	-4.96814631059884	2	MAN7, AtMAN7: Glycosyl hydrolase superfamily protein	AT5G66460.1	9E-153	DOWN
Nitab4.5_0000777g0100.1	XM_016660098.1	1122	17.501749	19.227688	21.510112	24.24505	1.263515	0	0	20.62114975	0.42117166666666667	8.89733116723807e-20	8.27952137469636e-18	-4.96614695263355	2	unknown protein similar to AT3G05390.1	AT3G05390.1	3.0000000000000002E-90	DOWN
Nitab4.5_0000697g0010.1	XM_016612670.1	807	0	0	0	0	7.45998	2.953054	16.354324	0	8.922452666666667	8.26628403952391e-9	1.49745250140067e-7	4.96607138707037	1	HSP20-like chaperones superfamily protein	AT4G27890.1	8.0000000000000007E-86	UP
Nitab4.5_0004959g0070.1	XM_016611391.1	2223	11.696016	14.553007	17.719491	9.302014	1.121212	0	0	13.317632	0.37373733333333337	2.25953406850571e-12	7.34396811676579e-11	-4.9609669053133	2	TPX2: targeting protein for XKLP2	AT1G03780.2	0	DOWN
Nitab4.5_0000499g0050.1	XM_016614160.1	853	12.048341	11.683286	27.521867	19.48039	0.794076	0	0	17.683471	0.264692	6.56556882850198e-8	9.90430240240925e-7	-4.96088043090076	2	ARAC10, ATRAC10, ATROP11, RAC10: RAC-like 10	AT5G62880.1	9.9999999999999993E-130	DOWN
Nitab4.5_0008247g0040.1	XM_016620455.1	774	27.805954	35.037547000000004	34.394098	15.603402	0	0	3.147338	28.21025025	1.0491126666666666	1.27208104595246e-13	5.05363720658501e-12	-4.95843963778796	2	ATEXPA11, EXP11, ATEXP11, ATHEXP ALPHA 1.14, EXPA11: expansin 11	AT1G20190.1	9.9999999999999993E-130	DOWN
Nitab4.5_0005609g0060.1	XM_016628613.1	2973	0	0	0	0	3.082823	6.880571	1.55157	0	3.838321333333333	1.30898193486416e-7	1.82528318462646e-6	4.95827891351442	1	LRR XI-23, RLK7: Leucine-rich receptor-like protein kinase family protein	AT1G09970.1	0	UP
Nitab4.5_0009327g0020.1	XM_016591540.1	540	0.214567	0	0	0	20.052553	44.604565	17.16822	0.05364175	27.27511266666667	1.73379623125673e-7	2.36009601436449e-6	4.95715737639131	1	C2H2-type zinc finger family protein	NA	NA	UP
Nitab4.5_0001031g0280.1	XM_016621815.1	1194	9.958962	6.739671	7.530019	3.719982	0	0	0	6.9871585	0	4.13133662828703e-10	9.4380955625813e-9	-4.95689925922803	2	Pectin lyase-like superfamily protein	AT3G27400.1	0	DOWN
Nitab4.5_0000119g0210.1	XM_016592799.1	1508	5.750689	2.715664	7.418578	8.641985	0	0	0	6.131729	0	1.88031529037973e-9	3.87465078245005e-8	-4.95204311934612	2	AUX1, WAV5, PIR1, MAP1: Transmembrane amino acid transporter family protein	AT2G38120.1	6.0000000000000002E-177	DOWN
Nitab4.5_0002934g0030.1	XM_016651419.1	411	266.940315	471.933035	342.340638	513.9779	13.785562	12.969917	0	398.79797199999996	8.918493	7.79760505603647e-10	1.70659487310378e-8	-4.95072800219702	2	Histone superfamily protein	AT5G65360.1	3.0000000000000001E-94	DOWN
Nitab4.5_0000716g0080.1	XM_016614808.1	660	0	0	0	0	14.314895	7.127371	29.444191	0	16.962152333333332	5.67609526305457e-8	8.70395591103371e-7	4.9487012649516	1	SNARE-like superfamily protein	AT5G52270.1	4.9999999999999999E-61	UP
Nitab4.5_0002150g0010.1	XM_016614445.1	495	0.794807	3.515774	0	0	107.133892	50.938595	129.52982	1.07764525	95.86743566666667	1.04956593847952e-7	1.50170162856863e-6	4.94853602299025	1	NA	AT1G47960.1	3.0000000000000003E-29	UP
Nitab4.5_0000368g0110.1	XM_016633373.1	417	0	0	0	0	21.803764	16.964494	17.030794	0	18.599684	5.83618975774126e-10	1.30661989517431e-8	4.94542760545436	1	ATBZIP53, BZIP53: basic region/leucine zipper motif 53	AT3G62420.1	6.0000000000000001E-32	UP
Nitab4.5_0002218g0010.1	XM_016650053.1	1080	2.552501	4.787356	3.752129	1.283211	503.97477	702.747154	420.925803	3.09379925	542.5492423333334	8.68528563917731e-89	2.36115693876492e-85	4.9453461657803	1	Glycosyl hydrolase superfamily protein	AT4G16260.1	3.9999999999999999E-132	UP
Nitab4.5_0002649g0100.1	XM_016616927.1	1191	3.585587	6.663074	8.627956	7.249082	0	0	0	6.531424749999999	0	8.28452408845845e-8	1.21929229236941e-6	-4.94528921643424	2	Eukaryotic aspartyl protease family protein	AT3G02740.1	1E-176	DOWN
Nitab4.5_0000869g0020.1	XM_016626715.1	1152	0	0	0	0	7.346795	17.889848	3.133925	0	9.456856	1.56564251051331e-12	5.22246748029244e-11	4.94314558766496	1	Glycosyl hydrolase superfamily protein	AT1G30080.1	3.0000000000000001E-177	UP
Nitab4.5_0003828g0030.1	XM_016646551.1	1089	21.71129	15.666998	21.706819	15.213451	0.94043	0	0	18.574639499999996	0.3134766666666667	2.22559556065685e-15	1.13547140802413e-13	-4.94174948313919	2	EXL5: EXORDIUM like 5	NA	NA	DOWN
Nitab4.5_0001812g0080.1	XM_016623015.1	1056	0	0	0	0	2.41445	10.420034	5.811478	0	6.215320666666667	9.91371042359276e-6	8.95115065671899e-5	4.93991148019934	1	BT1: BTB and TAZ domain protein 1	AT5G63160.1	5.0000000000000002E-135	UP
Nitab4.5_0009001g0010.1	XM_016601635.1	2520	5.436835	1.73979	5.989492	2.604119	0	0	0	3.942559	0	1.20161486257871e-8	2.121792252711e-7	-4.93868788147586	2	ATPS1, PS1: forkhead-associated (FHA) domain-containing protein	AT1G34355.1	3.1	DOWN
Nitab4.5_0001651g0150.1	XM_016624096.1	429	68.63631	102.433881	97.532819	115.8402	0	0	20.188341	96.11080249999999	6.729447	1.08111012488885e-8	1.92365831478586e-7	-4.93441210547825	2	HTA5, H2AXA, G-H2AX, GAMMA-H2AX: Histone superfamily protein	NA	NA	DOWN
Nitab4.5_0001265g0010.1	XM_016589374.1	675	1.446178	0	0	0	25.017815	22.43998	22.847632	0.3615445	23.43514233333333	7.69752863179134e-10	1.68663177735163e-8	4.93259139372585	1	Protein of unknown function (DUF1442)	AT2G45360.1	1.9999999999999999E-80	UP
Nitab4.5_0002193g0040.1	XM_016598195.1	1976	68.498796	54.827326	60.286327	69.149181	0	0.909086	1.632077	63.1904075	0.8470543333333334	1.88596024332307e-13	7.30210039276461e-12	-4.93143572731161	2	NA	AT3G03130.1	3.9999999999999996E-21	DOWN
Nitab4.5_0000230g0170.1	XM_016620901.1	1350	0	0	0	0	7.376735	2.625864	6.715898	0	5.572832333333333	7.05094706318006e-8	1.05570041394427e-6	4.92679577795091	1	DREB2C, AtERF48: Integrase-type DNA-binding superfamily protein	AT2G40340.1	2.0000000000000002E-43	UP
Nitab4.5_0005729g0090.1	XM_016632885.1	486	45.531302	42.009852	52.747048	30.407842	0	4.774918	0	42.674011	1.5916393333333334	2.43005071255584e-7	3.21249496769279e-6	-4.92583614497481	2	NA	NA	NA	DOWN
Nitab4.5_0001128g0180.1	XM_016596265.1	324	36.733526	95.572476	8.034376	32.105689	0	0	0	43.11151674999999	0	1.52951020574962e-11	4.39013261167651e-10	-4.923742288527	2	NA	AT1G74670.1	6.0000000000000002E-45	DOWN
Nitab4.5_0001423g0100.1	XM_016607407.1	1143	0	0	0	0	3.497869	10.645942	8.071854	0	7.405221666666667	2.53229956844332e-12	8.16773911652142e-11	4.92196794163787	1	Major facilitator superfamily protein	AT1G54730.2	0	UP
Nitab4.5_0000397g0280.1	XM_016580597.1	822	0.440246	0	0	0	12.749482	15.846451	14.82675	0.1100615	14.47422766666667	1.44003987987776e-7	1.99301519375082e-6	4.92126145576486	1	ATSGP1, SGP1: Ras-related small GTP-binding family protein	AT5G54840.1	2E-118	UP
Nitab4.5_0000786g0220.1	XM_016651830.1	894	1.014124	0	0	0.316275	36.895077	16.696398	28.118177	0.33259974999999997	27.23655066666667	2.6199116385397e-7	3.44315735368856e-6	4.91765930684881	1	EXO: Phosphate-responsive 1 family protein	NA	NA	UP
Nitab4.5_0007851g0010.1	XM_016612655.1	844	0	0	0	0	10.94399	1.906585	14.782475	0	9.211016666666666	1.57093934598088e-7	2.15692465757693e-6	4.9165548191232	1	pathogenesis-related family protein	AT1G78780.2	1E-127	UP
Nitab4.5_0002112g0040.1	XM_016660080.1	1107	2.068707	0	0	0.349411	21.716112	57.215268	17.868127	0.6045294999999999	32.266502333333335	7.4811973111536e-8	1.11442023351274e-6	4.91601586701367	1	Class I glutamine amidotransferase-like superfamily protein	AT5G38200.1	0	UP
Nitab4.5_0000990g0020.1	XM_016628781.1	411	268.224536	465.394017	342.880969	552.759367	20.68913	10.961208	0	407.31472225000005	10.550112666666665	1.55978258470988e-9	3.24933361653301e-8	-4.91575435497159	2	Histone superfamily protein	NA	NA	DOWN
Nitab4.5_0000287g0030.1	XM_016600225.1	456	0	0	0	2.107462	107.133892	36.14997	24.544711	0.5268655	55.94285766666667	4.14252761951347e-8	6.52315271819125e-7	4.91450450192763	1	DEAR2: DREB and EAR motif protein 2	AT5G67190.1	2E-52	UP
Nitab4.5_0000582g0210.1	XM_016620404.1	993	4.216138	2.389647	5.72645	3.904981	0	0	0	4.059304	0	1.40655425269016e-9	2.9658423743705e-8	-4.9140361877688	2	APG10, HISN3: Aldolase-type TIM barrel family protein	AT2G36230.1	3.0000000000000002E-118	DOWN
Nitab4.5_0004051g0050.1	XR_001657693.1	366	5.978448	0	6.316907	0	145.330932	216.156479	243.080505	3.07383875	201.52263866666667	1.09787684406785e-7	1.56206327795224e-6	4.90818822322952	1	Heavy metal transport/detoxification superfamily protein	NA	NA	UP
Nitab4.5_0002998g0060.1	XM_016622885.1	1458	0	0	0	0	3.554128	4.958086	5.062911	0	4.525041666666667	9.86337026608259e-8	1.42035517339048e-6	4.90751936053766	1	HSF3, HSFA1B, ATHSFA1B: heat shock factor 3	AT5G16820.2	2E-120	UP
Nitab4.5_0000467g0040.1	XM_016596299.1	1257	8.566266	14.058916	11.596202	0.721893	0	0	0	8.73581925	0	7.48900589564909e-10	1.64283322414066e-8	-4.9061088354605	2	CYCB2;3: Cyclin B2;3	AT1G20610.1	7.0000000000000003E-155	DOWN
Nitab4.5_0002113g0140.1	XM_016589554.1	336	0	0	0	4.999709	76.176246	65.727219	82.089474	1.24992725	74.664313	2.11904563721847e-7	2.83383264063721e-6	4.90447412633178	1	NRPB6B, NRPE6B: RNA polymerase Rpb6	AT2G04630.1	2.0000000000000001E-32	UP
Nitab4.5_0000326g0240.1	XM_016637898.1	2007	7.3636	4.481172	10.072024	1.656195	0	0	0	5.89324775	0	3.89994983417557e-7	4.93293754365977e-6	-4.90305471566483	2	ATBARD1, BARD1, ROW1: breast cancer associated RING 1	AT1G04020.1	9.9999999999999995E-163	DOWN
Nitab4.5_0001756g0170.1	XM_016644193.1	570	0	0	0	0	46.244228	4.898805	26.145807	0	25.762946666666668	1.72079523093584e-7	2.34491466127526e-6	4.90245258597707	1	RING/U-box superfamily protein	NA	NA	UP
Nitab4.5_0000068g0360.1	XM_016632885.1	540	8.968739	25.642981	8.472627	3.447025	0	0	0	11.632842999999998	0	1.05582235703621e-7	1.50899733040924e-6	-4.90062421689766	2	NA	NA	NA	DOWN
Nitab4.5_0000366g0010.1	XM_016620574.1	243	0	0	0	0	44.858254	70.037201	129.566281	0	81.48724533333333	2.73388926698409e-10	6.41503239836095e-9	4.90046649354875	1	NA	NA	NA	UP
Nitab4.5_0003680g0030.1	XM_016580079.1	1942	0	0	0	1.674699	4.809276	19.099659	12.037618	0.41867475	11.982184333333334	3.52421036195371e-7	4.50105524751538e-6	4.89992460877936	1	MLS: malate synthase	AT5G03860.2	0	UP
Nitab4.5_0000083g0100.1	XR_001656214.1	378	21.451081	36.071873	17.013972	15.092353	0	0	0	22.40731975	0	1.25463039224941e-7	1.75556002680193e-6	-4.89798810794533	2	unknown protein similar to AT1G06010.1	AT1G06010.1	2E-14	DOWN
Nitab4.5_0001861g0140.1	XM_016580429.1	2043	1.222234	5.115202	12.013403	4.836656	0	0	0	5.79687375	0	2.40517802524197e-10	5.69285296273068e-9	-4.89480647515817	2	BGAL5: beta-galactosidase 5	AT1G45130.1	0	DOWN
Nitab4.5_0000574g0090.1	XM_016646310.1	682	3.61125	0	0.220444	3.513351	155.420862	90.818535	135.440874	1.8362612500000002	127.226757	3.25854592756267e-9	6.41262967957782e-8	4.8940709983689	1	HSP20-like chaperones superfamily protein	AT5G37670.1	8.9999999999999995E-51	UP
Nitab4.5_0000090g0230.1	XM_016620326.1	1086	10.346542	4.890223	4.887109	8.356312	0	0	0	7.120046499999999	0	2.66364810804258e-8	4.39248037227472e-7	-4.89378815006476	2	GATL2: galacturonosyltransferase-like 2	AT3G50760.1	5.9999999999999997E-172	DOWN
Nitab4.5_0000568g0210.1	NA	981	0	0	0	0	12.331723	3.091763	3.372411	0	6.265299	3.36375264996435e-10	7.79211356406837e-9	4.89226680443748	1	SPFH/Band 7/PHB domain-containing membrane-associated protein family	NA	NA	UP
Nitab4.5_0000766g0080.1	XM_016652989.1	501	0	0	0	0	25.338676	4.420553	40.642271	0	23.467166666666667	9.96092073147407e-7	1.14917442570447e-5	4.89052713530924	1	C2H2-type zinc finger family protein	NA	NA	UP
Nitab4.5_0001287g0180.1	NA	1446	1.13254	6.253304	3.430987	3.849212	0	0	0	3.66651075	0	1.16749465787272e-12	3.97094250926146e-11	-4.88704413457087	2	NA	NA	NA	DOWN
Nitab4.5_0005449g0020.1	XM_016629952.1	921	3.784178	5.002577	4.748984	2.097592	0	0	0	3.90833275	0	1.82625033664127e-7	2.47356184386359e-6	-4.88679643816727	2	NA	AT3G12340.1	2E-12	DOWN
Nitab4.5_0004135g0020.1	XM_016633909.1	1062	1.375009	6.560832	5.227278	5.281716	0	0	0	4.61120875	0	1.33654736344203e-7	1.86196898435592e-6	-4.88577925801734	2	C-8 sterol isomerases	AT1G05440.1	2E-79	DOWN
Nitab4.5_0001349g0130.1	XM_016618564.1	2055	0	0	0	0.673144	11.986811	8.334298	6.699569	0.168286	9.006892666666667	1.30941508438476e-17	9.29782427456788e-16	4.88527125051972	1	EBF1, FBL6: EIN3-binding F box protein 1	AT2G25490.1	0	UP
Nitab4.5_0000321g0110.1	XM_016622214.1	1065	0	0	0	0	10.877328	2.692343	7.350058	0	6.973243	1.11689209008425e-7	1.5855618406791e-6	4.88381861367553	1	Protein of unknown function (DUF1423)	AT1G05410.1	7.9999999999999992E-93	UP
Nitab4.5_0001323g0170.1	XM_016587225.1	1444	1.200889	0	0	0.636402	27.41371	15.580897	31.665537	0.45932275	24.886714666666666	3.51098816106019e-7	4.48868691333393e-6	4.88241749802844	1	Major facilitator superfamily protein	AT2G48020.1	0	UP
Nitab4.5_0002630g0010.1	XM_016635481.1	926	0	0	0	0	16.190316	3.603709	5.344964	0	8.379662999999999	1.49341744998104e-8	2.57892323712696e-7	4.87916115432628	1	XTR6, XTH23: xyloglucan endotransglycosylase 6	AT4G25810.1	4.0000000000000002E-141	UP
Nitab4.5_0005584g0050.1	XM_016588183.1	2289	2.056236	2.771062	4.38528	4.692458	0	0	0	3.476259	0	1.3053886197775e-7	1.82122767114119e-6	-4.87777939625971	2	CYP96A10: cytochrome P450, family 96, subfamily A, polypeptide 10	NA	NA	DOWN
Nitab4.5_0000355g0060.1	XM_016607561.1	879	0	0	0	0	5.238322	14.39911	2.52155	0	7.386327333333334	9.59899176722536e-8	1.38806089156762e-6	4.87582764504301	1	IAA13: auxin-induced protein 13	AT2G33310.3	1.9999999999999999E-76	UP
Nitab4.5_0006988g0020.1	XM_016587321.1	2601	2.515	0	0	0.462444	15.887111	29.669736	16.128922	0.744361	20.561923000000004	2.88647314679863e-6	2.96596025829255e-5	4.87554754985054	1	ATRBOHB, RBOHB: respiratory burst oxidase homolog B	AT1G09090.2	0	UP
Nitab4.5_0002396g0040.1	XM_016598220.1	2586	4.423852	3.924744	1.870176	2.84963	0	0	0	3.2671005	0	1.67768941843795e-7	2.29027472258782e-6	-4.87519590965838	2	NA	AT5G59560.2	6E-34	DOWN
Nitab4.5_0006892g0010.1	XM_016646618.1	1037	4.916178	0	0	0	22.282101	14.868784	19.646407	1.2290445	18.932430666666665	5.31693818494041e-6	5.15573674697661e-5	4.87328306681464	1	unknown protein similar to AT2G17710.1	AT2G17710.1	1.0000000000000001E-30	UP
Nitab4.5_0005414g0030.1	XM_016630207.1	1530	6.719092	1.287084	7.722696	4.820136	0	0	0	5.137252	0	3.13174955475275e-7	4.03638293443581e-6	-4.8732771764881	2	unknown protein similar to AT3G27350.1	AT3G27350.1	3E-34	DOWN
Nitab4.5_0002017g0020.1	XM_016606702.1	2559	2.982032	0.886625	3.326546	2.414165	0	0	0	2.402342	0	7.56439379748195e-8	1.12461260911001e-6	-4.869895760632	2	basic helix-loop-helix (bHLH) DNA-binding superfamily protein	AT4G38070.1	9.9999999999999995E-8	DOWN
